281,-3.488992190E-04,-5.485629420E-04
282,2.458661743E-04,-5.473984909E-04
283,-2.467217458E-04,-5.469643108E-04
284,1.406203393E-04,-5.462806045E-04
285,-1.424278346E-04,-5.460736962E-04
286,-7.502027789E-05,-5.456125730E-04
287,7.135542215E-05,-5.457075933E-04
288,2.851375115E-04,-5.449547904E-04
289,-2.858759050E-04,-5.445308319E-04
290,1.816899798E-04,-5.433928235E-04
291,-1.828295952E-04,-5.431143390E-04
292,3.242661268E-04,-5.425740874E-04
293,-1.710619433E-05,-5.423908437E-04
294,-3.249925353E-04,-5.421530374E-04
295,4.454424977E-05,-5.420088252E-04
296,-5.001651307E-05,-5.410226747E-04
297,2.217920983E-04,-5.410093636E-04
298,1.144482793E-04,-5.408129652E-04
299,-2.225025747E-04,-5.405818246E-04
300,-1.170086897E-04,-5.406890007E-04
301,3.635196282E-04,-5.401218448E-04
302,-3.641089613E-04,-5.397815932E-04
303,1.806085979E-05,-5.389578698E-04
304,2.611475295E-04,-5.386029457E-04
305,-2.618996691E-04,-5.381758177E-04
306,1.564481215E-04,-5.372812191E-04
307,-1.582628093E-04,-5.369993667E-04
308,3.003586299E-04,-5.361620003E-04
309,-3.010852913E-04,-5.357400793E-04
310,-9.129029085E-05,-5.357600812E-04
311,-2.688954592E-05,-5.358345789E-04
312,8.800430732E-05,-5.358130439E-04
313,-5.360142159E-06,-5.348556423E-04
314,1.972974745E-04,-5.345895013E-04
315,-1.982294443E-04,-5.343055827E-04
316,3.394870126E-04,-5.337890827E-04
317,-3.402019058E-04,-5.333694682E-04
318,2.370262041E-04,-5.321977796E-04
319,-2.377688538E-04,-5.317952159E-04
320,-1.329815340E-04,-5.314221663E-04
321,6.129430571E-05,-5.314426260E-04
322,1.308104125E-04,-5.314724906E-04
323,3.787386163E-04,-5.313351579E-04
324,-3.793187036E-04,-5.310002444E-04
325,-6.579510277E-05,-5.309375236E-04
326,2.763312318E-04,-5.298165570E-04
327,-2.771484563E-04,-5.293632949E-04
328,1.723226498E-04,-5.283321298E-04
329,-1.738052885E-04,-5.281040033E-04
330,3.456542743E-05,-5.277244483E-04
331,3.155794819E-04,-5.273690588E-04
332,-3.162948250E-04,-5.269489742E-04
333,-4.058556606E-05,-5.261744114E-04
334,1.044426883E-04,-5.262065204E-04
335,-1.076121221E-04,-5.260673355E-04
336,2.126864657E-04,-5.258028291E-04
337,-2.135581752E-04,-5.254853953E-04
338,3.547078187E-04,-5.250040046E-04
339,-3.554112727E-04,-5.245855843E-04
340,8.737770894E-06,-5.245621332E-04
341,2.524442584E-04,-5.234373989E-04
342,-2.530039863E-04,-5.230135877E-04
343,3.939576043E-04,-5.225484711E-04
344,-1.573015799E-05,-5.223241203E-04
345,1.468074965E-04,-5.223807712E-04
346,-3.945284459E-04,-5.222188956E-04
347,-1.489457552E-04,-5.222099521E-04
348,-8.168036828E-05,-5.212502684E-04
349,7.791220280E-05,-5.213088767E-04
350,2.916038773E-04,-5.210093007E-04
351,-2.923320386E-04,-5.205865132E-04
352,1.879095973E-04,-5.194794257E-04
353,-1.893847239E-04,-5.191808568E-04
354,3.308004501E-04,-5.185758395E-04
355,-3.315046342E-04,-5.181573696E-04
356,5.088951013E-05,-5.172568143E-04
357,2.281519214E-04,-5.170783312E-04
358,1.207413937E-04,-5.168571109E-04
359,-2.288535976E-04,-5.166768741E-04
360,-1.236484341E-04,-5.167036697E-04
361,-5.545653163E-05,-5.165948165E-04
362,3.699285621E-04,-5.162188894E-04
363,-3.706207448E-04,-5.158011999E-04
364,2.676614453E-04,-5.146178488E-04
365,-2.682584507E-04,-5.142223030E-04
366,4.091765924E-04,-5.137617842E-04
367,-4.097381882E-04,-5.134375468E-04
368,2.403382690E-05,-5.135470760E-04
369,1.629289627E-04,-5.132892032E-04
370,-1.647398162E-04,-5.131497143E-04
371,-2.795362893E-05,-5.127810951E-04
372,3.067943216E-04,-5.122338180E-04
373,-3.075751703E-04,-5.117620402E-04
374,-9.791392528E-05,-5.116047167E-04
375,9.432536152E-05,-5.116727094E-04
376,-2.452581440E-06,-5.105280689E-04
377,2.035292817E-04,-5.106300053E-04
378,-2.047299287E-04,-5.103471508E-04
379,3.460216288E-04,-5.097823143E-04
380,-3.467147269E-04,-5.093641985E-04
381,2.434428340E-04,-5.082739232E-04
382,-2.440042723E-04,-5.078181663E-04
383,1.370897608E-04,-5.075815308E-04
384,-1.397120286E-04,-5.073947085E-04
385,3.851492479E-04,-5.074337203E-04
386,-3.858305117E-04,-5.070161624E-04
387,6.753639287E-05,-5.069850050E-04
388,-7.183936203E-05,-5.068493772E-04
389,2.829092250E-04,-5.057919519E-04
390,-2.834897268E-04,-5.054437626E-04
391,4.243955804E-04,-5.049750974E-04
